CountryName,CountryCode,CountUnit,Issue,Outcome,VALUE,logdate
Estonia,EE,requests,political,undefined,0,2014-10-28
Estonia,EE,requests,private_personal_info,undefined,1,2014-10-28
Estonia,EE,requests,public_figure,undefined,0,2014-10-28
Estonia,EE,requests,serious_crime,undefined,0,2014-10-28
Spain,ES,urls,cp,undefined,2,2014-10-28
Spain,ES,urls,political,undefined,18,2014-10-28
Spain,ES,urls,private_personal_info,undefined,817,2014-10-28
Spain,ES,urls,public_figure,undefined,0,2014-10-28
Spain,ES,urls,serious_crime,undefined,0,2014-10-28
Spain,ES,requests,cp,undefined,0,2014-10-28
Spain,ES,requests,political,undefined,1,2014-10-28
Spain,ES,requests,private_personal_info,undefined,28,2014-10-28
Spain,ES,requests,public_figure,undefined,0,2014-10-28
Spain,ES,requests,serious_crime,undefined,0,2014-10-28
Finland,FI,urls,cp,undefined,0,2014-10-28
Finland,FI,urls,political,undefined,0,2014-10-28
Finland,FI,urls,private_personal_info,undefined,58,2014-10-28
Finland,FI,urls,public_figure,undefined,4,2014-10-28
Finland,FI,urls,serious_crime,undefined,0,2014-10-28
Finland,FI,requests,cp,undefined,0,2014-10-28
Finland,FI,requests,political,undefined,0,2014-10-28
Finland,FI,requests,private_personal_info,undefined,6,2014-10-28
Finland,FI,requests,public_figure,undefined,0,2014-10-28
Finland,FI,requests,serious_crime,undefined,0,2014-10-28
France,FR,urls,cp,undefined,4,2014-10-28
France,FR,urls,political,undefined,29,2014-10-28
France,FR,urls,private_personal_info,undefined,2825,2014-10-28
France,FR,urls,public_figure,undefined,32,2014-10-28
France,FR,urls,serious_crime,undefined,0,2014-10-28
France,FR,requests,cp,undefined,0,2014-10-28
France,FR,requests,political,undefined,0,2014-10-28
France,FR,requests,private_personal_info,undefined,105,2014-10-28
France,FR,requests,public_figure,undefined,0,2014-10-28
France,FR,requests,serious_crime,undefined,0,2014-10-28
United Kingdom,GB,urls,cp,undefined,1,2014-10-28
United Kingdom,GB,urls,political,undefined,3,2014-10-28
United Kingdom,GB,urls,private_personal_info,undefined,958,2014-10-28
United Kingdom,GB,urls,public_figure,undefined,4,2014-10-28
United Kingdom,GB,urls,serious_crime,undefined,5,2014-10-28
United Kingdom,GB,requests,cp,undefined,0,2014-10-28
United Kingdom,GB,requests,political,undefined,0,2014-10-28
United Kingdom,GB,requests,private_personal_info,undefined,29,2014-10-28
United Kingdom,GB,requests,public_figure,undefined,1,2014-10-28
United Kingdom,GB,requests,serious_crime,undefined,0,2014-10-28
Greece,GR,urls,cp,undefined,0,2014-10-28
Greece,GR,urls,political,undefined,0,2014-10-28
Greece,GR,urls,private_personal_info,undefined,16,2014-10-28
Greece,GR,urls,public_figure,undefined,0,2014-10-28
Greece,GR,urls,serious_crime,undefined,72,2014-10-28
Greece,GR,requests,cp,undefined,0,2014-10-28
Greece,GR,requests,political,undefined,0,2014-10-28
Greece,GR,requests,private_personal_info,undefined,4,2014-10-28
Greece,GR,requests,public_figure,undefined,0,2014-10-28
Greece,GR,requests,serious_crime,undefined,0,2014-10-28
Croatia,HR,urls,cp,undefined,0,2014-10-28
Croatia,HR,urls,political,undefined,0,2014-10-28
Croatia,HR,urls,private_personal_info,undefined,34,2014-10-28
Croatia,HR,urls,public_figure,undefined,0,2014-10-28
Croatia,HR,urls,serious_crime,undefined,0,2014-10-28
Croatia,HR,requests,cp,undefined,0,2014-10-28
Croatia,HR,requests,political,undefined,0,2014-10-28
Croatia,HR,requests,private_personal_info,undefined,0,2014-10-28
Croatia,HR,requests,public_figure,undefined,0,2014-10-28
Croatia,HR,requests,serious_crime,undefined,0,2014-10-28
Hungary,HU,urls,cp,undefined,0,2014-10-28
Hungary,HU,urls,political,undefined,2,2014-10-28
Hungary,HU,urls,private_personal_info,undefined,89,2014-10-28
Hungary,HU,urls,public_figure,undefined,6,2014-10-28
Hungary,HU,urls,serious_crime,undefined,0,2014-10-28
Hungary,HU,requests,cp,undefined,0,2014-10-28
Hungary,HU,requests,political,undefined,0,2014-10-28
Hungary,HU,requests,private_personal_info,undefined,6,2014-10-28
Hungary,HU,requests,public_figure,undefined,0,2014-10-28
Hungary,HU,requests,serious_crime,undefined,0,2014-10-28
Ireland,IE,urls,cp,undefined,0,2014-10-28
Ireland,IE,urls,political,undefined,2,2014-10-28
Ireland,IE,urls,private_personal_info,undefined,59,2014-10-28
Ireland,IE,urls,public_figure,undefined,0,2014-10-28
Ireland,IE,urls,serious_crime,undefined,16,2014-10-28
Ireland,IE,requests,cp,undefined,0,2014-10-28
Ireland,IE,requests,political,undefined,0,2014-10-28
Ireland,IE,requests,private_personal_info,undefined,6,2014-10-28
Ireland,IE,requests,public_figure,undefined,0,2014-10-28
Ireland,IE,requests,serious_crime,undefined,1,2014-10-28
Iceland,IS,urls,cp,undefined,0,2014-10-28
Iceland,IS,urls,political,undefined,0,2014-10-28
Iceland,IS,urls,private_personal_info,undefined,0,2014-10-28
Iceland,IS,urls,public_figure,undefined,0,2014-10-28
Iceland,IS,urls,serious_crime,undefined,0,2014-10-28
Iceland,IS,requests,cp,undefined,0,2014-10-28
Iceland,IS,requests,political,undefined,0,2014-10-28
Iceland,IS,requests,private_personal_info,undefined,0,2014-10-28
Iceland,IS,requests,public_figure,undefined,0,2014-10-28
Iceland,IS,requests,serious_crime,undefined,0,2014-10-28
Italy,IT,urls,cp,undefined,0,2014-10-28
Italy,IT,urls,political,undefined,4,2014-10-28
Italy,IT,urls,private_personal_info,undefined,542,2014-10-28
Italy,IT,urls,public_figure,undefined,1,2014-10-28
Italy,IT,urls,serious_crime,undefined,27,2014-10-28
Italy,IT,requests,cp,undefined,0,2014-10-28
Italy,IT,requests,political,undefined,0,2014-10-28
Italy,IT,requests,private_personal_info,undefined,44,2014-10-28
Italy,IT,requests,public_figure,undefined,0,2014-10-28
Italy,IT,requests,serious_crime,undefined,3,2014-10-28
Liechtenstein,LI,urls,cp,undefined,0,2014-10-28
Liechtenstein,LI,urls,political,undefined,0,2014-10-28
Liechtenstein,LI,urls,private_personal_info,undefined,0,2014-10-28
Liechtenstein,LI,urls,public_figure,undefined,0,2014-10-28
Liechtenstein,LI,urls,serious_crime,undefined,0,2014-10-28
Liechtenstein,LI,requests,cp,undefined,0,2014-10-28
Liechtenstein,LI,requests,political,undefined,0,2014-10-28
Liechtenstein,LI,requests,private_personal_info,undefined,0,2014-10-28
Liechtenstein,LI,requests,public_figure,undefined,0,2014-10-28
Liechtenstein,LI,requests,serious_crime,undefined,0,2014-10-28
Lithuania,LT,urls,cp,undefined,0,2014-10-28
Lithuania,LT,urls,political,undefined,0,2014-10-28
Lithuania,LT,urls,private_personal_info,undefined,19,2014-10-28
Lithuania,LT,urls,public_figure,undefined,0,2014-10-28
Lithuania,LT,urls,serious_crime,undefined,0,2014-10-28
Lithuania,LT,requests,cp,undefined,0,2014-10-28
Lithuania,LT,requests,political,undefined,0,2014-10-28
Lithuania,LT,requests,private_personal_info,undefined,0,2014-10-28
Lithuania,LT,requests,public_figure,undefined,0,2014-10-28
Lithuania,LT,requests,serious_crime,undefined,0,2014-10-28
Luxembourg,LU,urls,cp,undefined,0,2014-10-28
Luxembourg,LU,urls,political,undefined,0,2014-10-28
Luxembourg,LU,urls,private_personal_info,undefined,9,2014-10-28
Luxembourg,LU,urls,public_figure,undefined,0,2014-10-28
Luxembourg,LU,urls,serious_crime,undefined,0,2014-10-28
Luxembourg,LU,requests,cp,undefined,0,2014-10-28
Luxembourg,LU,requests,political,undefined,0,2014-10-28
Luxembourg,LU,requests,private_personal_info,undefined,1,2014-10-28
Luxembourg,LU,requests,public_figure,undefined,0,2014-10-28
Luxembourg,LU,requests,serious_crime,undefined,0,2014-10-28
Latvia,LV,urls,cp,undefined,0,2014-10-28
Latvia,LV,urls,political,undefined,0,2014-10-28
Latvia,LV,urls,private_personal_info,undefined,10,2014-10-28
Latvia,LV,urls,public_figure,undefined,0,2014-10-28
Latvia,LV,urls,serious_crime,undefined,0,2014-10-28
Latvia,LV,requests,cp,undefined,0,2014-10-28
Latvia,LV,requests,political,undefined,0,2014-10-28
Latvia,LV,requests,private_personal_info,undefined,2,2014-10-28
Latvia,LV,requests,public_figure,undefined,0,2014-10-28
Latvia,LV,requests,serious_crime,undefined,0,2014-10-28
Malta,MT,urls,cp,undefined,0,2014-10-28
Malta,MT,urls,political,undefined,0,2014-10-28
Malta,MT,urls,private_personal_info,undefined,1,2014-10-28
Malta,MT,urls,public_figure,undefined,0,2014-10-28
Malta,MT,urls,serious_crime,undefined,0,2014-10-28
Malta,MT,requests,cp,undefined,0,2014-10-28
Malta,MT,requests,political,undefined,0,2014-10-28
Malta,MT,requests,private_personal_info,undefined,0,2014-10-28
Malta,MT,requests,public_figure,undefined,0,2014-10-28
Malta,MT,requests,serious_crime,undefined,0,2014-10-28
Netherlands,NL,urls,cp,undefined,0,2014-10-28
Netherlands,NL,urls,political,undefined,0,2014-10-28
Netherlands,NL,urls,private_personal_info,undefined,254,2014-10-28
Netherlands,NL,urls,public_figure,undefined,1,2014-10-28
Netherlands,NL,urls,serious_crime,undefined,9,2014-10-28
Netherlands,NL,requests,cp,undefined,0,2014-10-28
Netherlands,NL,requests,political,undefined,0,2014-10-28
Netherlands,NL,requests,private_personal_info,undefined,10,2014-10-28
Netherlands,NL,requests,public_figure,undefined,0,2014-10-28
Netherlands,NL,requests,serious_crime,undefined,0,2014-10-28
Norway,NO,urls,cp,undefined,0,2014-10-28
Norway,NO,urls,political,undefined,0,2014-10-28
Norway,NO,urls,private_personal_info,undefined,27,2014-10-28
Norway,NO,urls,public_figure,undefined,2,2014-10-28
Norway,NO,urls,serious_crime,undefined,0,2014-10-28
Norway,NO,requests,cp,undefined,0,2014-10-28
Norway,NO,requests,political,undefined,0,2014-10-28
Norway,NO,requests,private_personal_info,undefined,1,2014-10-28
Norway,NO,requests,public_figure,undefined,0,2014-10-28
Norway,NO,requests,serious_crime,undefined,0,2014-10-28
Poland,PL,urls,cp,undefined,6,2014-10-28
Poland,PL,urls,political,undefined,0,2014-10-28
Poland,PL,urls,private_personal_info,undefined,134,2014-10-28
Poland,PL,urls,public_figure,undefined,0,2014-10-28
Poland,PL,urls,serious_crime,undefined,0,2014-10-28
Poland,PL,requests,cp,undefined,0,2014-10-28
Poland,PL,requests,political,undefined,0,2014-10-28
Poland,PL,requests,private_personal_info,undefined,7,2014-10-28
Poland,PL,requests,public_figure,undefined,0,2014-10-28
Poland,PL,requests,serious_crime,undefined,0,2014-10-28
Portugal,PT,urls,cp,undefined,0,2014-10-28
Portugal,PT,urls,political,undefined,0,2014-10-28
Portugal,PT,urls,private_personal_info,undefined,31,2014-10-28
Portugal,PT,urls,public_figure,undefined,0,2014-10-28
Portugal,PT,urls,serious_crime,undefined,0,2014-10-28
Portugal,PT,requests,cp,undefined,0,2014-10-28
Portugal,PT,requests,political,undefined,0,2014-10-28
Portugal,PT,requests,private_personal_info,undefined,2,2014-10-28
Portugal,PT,requests,public_figure,undefined,0,2014-10-28
Portugal,PT,requests,serious_crime,undefined,0,2014-10-28
Romania,RO,urls,cp,undefined,0,2014-10-28
Romania,RO,urls,political,undefined,3,2014-10-28
Romania,RO,urls,private_personal_info,undefined,180,2014-10-28
Romania,RO,urls,public_figure,undefined,4,2014-10-28
Romania,RO,urls,serious_crime,undefined,0,2014-10-28
Romania,RO,requests,cp,undefined,0,2014-10-28
Romania,RO,requests,political,undefined,1,2014-10-28
Romania,RO,requests,private_personal_info,undefined,34,2014-10-28
Romania,RO,requests,public_figure,undefined,0,2014-10-28
Romania,RO,requests,serious_crime,undefined,0,2014-10-28
Sweden,SE,urls,cp,undefined,1,2014-10-28
Sweden,SE,urls,political,undefined,0,2014-10-28
Sweden,SE,urls,private_personal_info,undefined,60,2014-10-28
Sweden,SE,urls,public_figure,undefined,0,2014-10-28
Sweden,SE,urls,serious_crime,undefined,0,2014-10-28
Sweden,SE,requests,cp,undefined,0,2014-10-28
Sweden,SE,requests,political,undefined,0,2014-10-28
Sweden,SE,requests,private_personal_info,undefined,7,2014-10-28
Sweden,SE,requests,public_figure,undefined,0,2014-10-28
Sweden,SE,requests,serious_crime,undefined,0,2014-10-28
Slovenia,SI,urls,cp,undefined,0,2014-10-28
Slovenia,SI,urls,political,undefined,0,2014-10-28
Slovenia,SI,urls,private_personal_info,undefined,16,2014-10-28
Slovenia,SI,urls,public_figure,undefined,0,2014-10-28
Slovenia,SI,urls,serious_crime,undefined,0,2014-10-28
Slovenia,SI,requests,cp,undefined,0,2014-10-28
Slovenia,SI,requests,political,undefined,0,2014-10-28
Slovenia,SI,requests,private_personal_info,undefined,0,2014-10-28
Slovenia,SI,requests,public_figure,undefined,0,2014-10-28
Slovenia,SI,requests,serious_crime,undefined,0,2014-10-28
Slovakia,SK,urls,cp,undefined,0,2014-10-28
Slovakia,SK,urls,political,undefined,0,2014-10-28
Slovakia,SK,urls,private_personal_info,undefined,41,2014-10-28
Slovakia,SK,urls,public_figure,undefined,0,2014-10-28
Slovakia,SK,urls,serious_crime,undefined,0,2014-10-28
Slovakia,SK,requests,cp,undefined,0,2014-10-28
Slovakia,SK,requests,political,undefined,0,2014-10-28
Slovakia,SK,requests,private_personal_info,undefined,2,2014-10-28
Slovakia,SK,requests,public_figure,undefined,0,2014-10-28
Slovakia,SK,requests,serious_crime,undefined,0,2014-10-28
Austria,AT,requests,public_figure,rejected,20,2014-11-14
Austria,AT,requests,public_figure,complied,10,2014-11-14
Austria,AT,requests,public_figure,pending,3,2014-11-14
Austria,AT,requests,public_figure,need_more_info,2,2014-11-14
Austria,AT,requests,political,rejected,18,2014-11-14
Austria,AT,requests,political,complied,4,2014-11-14
Austria,AT,requests,political,pending,1,2014-11-14
Austria,AT,requests,political,need_more_info,7,2014-11-14
Austria,AT,requests,private_personal_info,rejected,804,2014-11-14
Austria,AT,requests,private_personal_info,complied,1441,2014-11-14
Austria,AT,requests,private_personal_info,pending,55,2014-11-14
Austria,AT,requests,private_personal_info,need_more_info,350,2014-11-14
Austria,AT,requests,serious_crime,rejected,2,2014-11-14
Austria,AT,requests,serious_crime,complied,0,2014-11-14
Austria,AT,requests,serious_crime,pending,1,2014-11-14
Austria,AT,requests,serious_crime,need_more_info,3,2014-11-14
Austria,AT,requests,cp,rejected,2,2014-11-14
Austria,AT,requests,cp,complied,1,2014-11-14
Austria,AT,requests,cp,pending,0,2014-11-14
Austria,AT,requests,cp,need_more_info,1,2014-11-14
Austria,AT,urls,public_figure,rejected,146,2014-11-14
Austria,AT,urls,public_figure,complied,32,2014-11-14
Austria,AT,urls,public_figure,pending,9,2014-11-14
Austria,AT,urls,public_figure,need_more_info,13,2014-11-14
Austria,AT,urls,political,rejected,92,2014-11-14
Austria,AT,urls,political,complied,9,2014-11-14
Austria,AT,urls,political,pending,1,2014-11-14
Austria,AT,urls,political,need_more_info,17,2014-11-14
Austria,AT,urls,private_personal_info,rejected,4252,2014-11-14
Austria,AT,urls,private_personal_info,complied,5110,2014-11-14
Austria,AT,urls,private_personal_info,pending,185,2014-11-14
Austria,AT,urls,private_personal_info,need_more_info,1409,2014-11-14
Austria,AT,urls,serious_crime,rejected,6,2014-11-14
Austria,AT,urls,serious_crime,complied,0,2014-11-14
Austria,AT,urls,serious_crime,pending,37,2014-11-14
Austria,AT,urls,serious_crime,need_more_info,22,2014-11-14
Austria,AT,urls,cp,rejected,18,2014-11-14
Austria,AT,urls,cp,complied,1,2014-11-14
Austria,AT,urls,cp,pending,0,2014-11-14
Austria,AT,urls,cp,need_more_info,2,2014-11-14
Belgium,BE,requests,public_figure,rejected,29,2014-11-14
Belgium,BE,requests,public_figure,complied,10,2014-11-14
Belgium,BE,requests,public_figure,pending,0,2014-11-14
Belgium,BE,requests,public_figure,need_more_info,4,2014-11-14
Belgium,BE,requests,political,rejected,22,2014-11-14
Belgium,BE,requests,political,complied,9,2014-11-14
Belgium,BE,requests,political,pending,0,2014-11-14
Belgium,BE,requests,political,need_more_info,5,2014-11-14
Belgium,BE,requests,private_personal_info,rejected,1496,2014-11-14
Belgium,BE,requests,private_personal_info,complied,2346,2014-11-14
Belgium,BE,requests,private_personal_info,pending,83,2014-11-14
Belgium,BE,requests,private_personal_info,need_more_info,638,2014-11-14
Belgium,BE,requests,serious_crime,rejected,61,2014-11-14
Belgium,BE,requests,serious_crime,complied,13,2014-11-14
Belgium,BE,requests,serious_crime,pending,0,2014-11-14
Belgium,BE,requests,serious_crime,need_more_info,10,2014-11-14
Belgium,BE,requests,cp,rejected,18,2014-11-14
Belgium,BE,requests,cp,complied,5,2014-11-14
Belgium,BE,requests,cp,pending,5,2014-11-14
Belgium,BE,requests,cp,need_more_info,4,2014-11-14
Belgium,BE,urls,public_figure,rejected,204,2014-11-14
Belgium,BE,urls,public_figure,complied,30,2014-11-14
Belgium,BE,urls,public_figure,pending,0,2014-11-14
Belgium,BE,urls,public_figure,need_more_info,5,2014-11-14
Belgium,BE,urls,political,rejected,120,2014-11-14
Belgium,BE,urls,political,complied,27,2014-11-14
Belgium,BE,urls,political,pending,0,2014-11-14
Belgium,BE,urls,political,need_more_info,9,2014-11-14
Belgium,BE,urls,private_personal_info,rejected,7467,2014-11-14
Belgium,BE,urls,private_personal_info,complied,6734,2014-11-14
Belgium,BE,urls,private_personal_info,pending,289,2014-11-14
Belgium,BE,urls,private_personal_info,need_more_info,2183,2014-11-14
Belgium,BE,urls,serious_crime,rejected,223,2014-11-14
Belgium,BE,urls,serious_crime,complied,21,2014-11-14
Belgium,BE,urls,serious_crime,pending,0,2014-11-14
Belgium,BE,urls,serious_crime,need_more_info,27,2014-11-14
Belgium,BE,urls,cp,rejected,72,2014-11-14
Belgium,BE,urls,cp,complied,24,2014-11-14
Belgium,BE,urls,cp,pending,11,2014-11-14
Belgium,BE,urls,cp,need_more_info,4,2014-11-14
Bulgaria,BG,requests,public_figure,rejected,7,2014-11-14
Bulgaria,BG,requests,public_figure,complied,3,2014-11-14
Bulgaria,BG,requests,public_figure,pending,1,2014-11-14
Bulgaria,BG,requests,public_figure,need_more_info,1,2014-11-14
Bulgaria,BG,requests,political,rejected,6,2014-11-14
Bulgaria,BG,requests,political,complied,4,2014-11-14
Bulgaria,BG,requests,political,pending,0,2014-11-14
Bulgaria,BG,requests,political,need_more_info,4,2014-11-14
Bulgaria,BG,requests,private_personal_info,rejected,200,2014-11-14
Bulgaria,BG,requests,private_personal_info,complied,127,2014-11-14
Bulgaria,BG,requests,private_personal_info,pending,7,2014-11-14
Bulgaria,BG,requests,private_personal_info,need_more_info,74,2014-11-14
Bulgaria,BG,requests,serious_crime,rejected,3,2014-11-14
Bulgaria,BG,requests,serious_crime,complied,1,2014-11-14
Bulgaria,BG,requests,serious_crime,pending,0,2014-11-14
Bulgaria,BG,requests,serious_crime,need_more_info,0,2014-11-14
Bulgaria,BG,requests,cp,rejected,3,2014-11-14
Bulgaria,BG,requests,cp,complied,0,2014-11-14
Bulgaria,BG,requests,cp,pending,0,2014-11-14
Bulgaria,BG,requests,cp,need_more_info,1,2014-11-14
Bulgaria,BG,urls,public_figure,rejected,97,2014-11-14
Bulgaria,BG,urls,public_figure,complied,23,2014-11-14
Bulgaria,BG,urls,public_figure,pending,5,2014-11-14
Bulgaria,BG,urls,public_figure,need_more_info,4,2014-11-14
Bulgaria,BG,urls,political,rejected,139,2014-11-14
Bulgaria,BG,urls,political,complied,20,2014-11-14
Bulgaria,BG,urls,political,pending,0,2014-11-14
Bulgaria,BG,urls,political,need_more_info,9,2014-11-14
Bulgaria,BG,urls,private_personal_info,rejected,933,2014-11-14
Bulgaria,BG,urls,private_personal_info,complied,368,2014-11-14
Bulgaria,BG,urls,private_personal_info,pending,27,2014-11-14
Bulgaria,BG,urls,private_personal_info,need_more_info,273,2014-11-14
Bulgaria,BG,urls,serious_crime,rejected,28,2014-11-14
Bulgaria,BG,urls,serious_crime,complied,1,2014-11-14
Bulgaria,BG,urls,serious_crime,pending,0,2014-11-14
Bulgaria,BG,urls,serious_crime,need_more_info,0,2014-11-14
Bulgaria,BG,urls,cp,rejected,39,2014-11-14
Bulgaria,BG,urls,cp,complied,0,2014-11-14
Bulgaria,BG,urls,cp,pending,0,2014-11-14
Bulgaria,BG,urls,cp,need_more_info,9,2014-11-14
Switzerland,CH,requests,public_figure,rejected,109,2014-11-14
Switzerland,CH,requests,public_figure,complied,18,2014-11-14
Switzerland,CH,requests,public_figure,pending,1,2014-11-14
Switzerland,CH,requests,public_figure,need_more_info,8,2014-11-14
Switzerland,CH,requests,political,rejected,22,2014-11-14
Switzerland,CH,requests,political,complied,5,2014-11-14
Switzerland,CH,requests,political,pending,1,2014-11-14
Switzerland,CH,requests,political,need_more_info,3,2014-11-14
Switzerland,CH,requests,private_personal_info,rejected,1192,2014-11-14
Switzerland,CH,requests,private_personal_info,complied,1921,2014-11-14
Switzerland,CH,requests,private_personal_info,pending,111,2014-11-14
Switzerland,CH,requests,private_personal_info,need_more_info,480,2014-11-14
Switzerland,CH,requests,serious_crime,rejected,29,2014-11-14
Switzerland,CH,requests,serious_crime,complied,6,2014-11-14
Switzerland,CH,requests,serious_crime,pending,3,2014-11-14
Switzerland,CH,requests,serious_crime,need_more_info,4,2014-11-14
Switzerland,CH,requests,cp,rejected,9,2014-11-14
Switzerland,CH,requests,cp,complied,22,2014-11-14
Switzerland,CH,requests,cp,pending,0,2014-11-14
Switzerland,CH,requests,cp,need_more_info,3,2014-11-14
Switzerland,CH,urls,public_figure,rejected,904,2014-11-14
Switzerland,CH,urls,public_figure,complied,47,2014-11-14
Switzerland,CH,urls,public_figure,pending,1,2014-11-14
Switzerland,CH,urls,public_figure,need_more_info,31,2014-11-14
Switzerland,CH,urls,political,rejected,256,2014-11-14
Switzerland,CH,urls,political,complied,104,2014-11-14
Switzerland,CH,urls,political,pending,8,2014-11-14
Switzerland,CH,urls,political,need_more_info,3,2014-11-14
Switzerland,CH,urls,private_personal_info,rejected,5260,2014-11-14
Switzerland,CH,urls,private_personal_info,complied,5475,2014-11-14
Switzerland,CH,urls,private_personal_info,pending,301,2014-11-14
Switzerland,CH,urls,private_personal_info,need_more_info,1618,2014-11-14
Switzerland,CH,urls,serious_crime,rejected,117,2014-11-14
Switzerland,CH,urls,serious_crime,complied,9,2014-11-14
Switzerland,CH,urls,serious_crime,pending,19,2014-11-14
Switzerland,CH,urls,serious_crime,need_more_info,8,2014-11-14
Switzerland,CH,urls,cp,rejected,15,2014-11-14
Switzerland,CH,urls,cp,complied,22,2014-11-14
Switzerland,CH,urls,cp,pending,0,2014-11-14
Switzerland,CH,urls,cp,need_more_info,3,2014-11-14
Cyprus,CY,requests,public_figure,rejected,0,2014-11-14
Cyprus,CY,requests,public_figure,complied,0,2014-11-14
Cyprus,CY,requests,public_figure,pending,0,2014-11-14
Cyprus,CY,requests,public_figure,need_more_info,0,2014-11-14
Cyprus,CY,requests,political,rejected,2,2014-11-14
Cyprus,CY,requests,political,complied,0,2014-11-14
Cyprus,CY,requests,political,pending,0,2014-11-14
Cyprus,CY,requests,political,need_more_info,0,2014-11-14
Cyprus,CY,requests,private_personal_info,rejected,29,2014-11-14
Cyprus,CY,requests,private_personal_info,complied,47,2014-11-14
Cyprus,CY,requests,private_personal_info,pending,3,2014-11-14
Cyprus,CY,requests,private_personal_info,need_more_info,22,2014-11-14
Cyprus,CY,requests,serious_crime,rejected,0,2014-11-14
Cyprus,CY,requests,serious_crime,complied,0,2014-11-14
Cyprus,CY,requests,serious_crime,pending,0,2014-11-14
Cyprus,CY,requests,serious_crime,need_more_info,0,2014-11-14
Cyprus,CY,requests,cp,rejected,0,2014-11-14
Cyprus,CY,requests,cp,complied,0,2014-11-14
Cyprus,CY,requests,cp,pending,0,2014-11-14
Cyprus,CY,requests,cp,need_more_info,0,2014-11-14
Cyprus,CY,urls,public_figure,rejected,0,2014-11-14
Cyprus,CY,urls,public_figure,complied,0,2014-11-14
Cyprus,CY,urls,public_figure,pending,0,2014-11-14
Cyprus,CY,urls,public_figure,need_more_info,0,2014-11-14
Cyprus,CY,urls,political,rejected,3,2014-11-14
Cyprus,CY,urls,political,complied,0,2014-11-14
Cyprus,CY,urls,political,pending,0,2014-11-14
Cyprus,CY,urls,political,need_more_info,0,2014-11-14
Cyprus,CY,urls,private_personal_info,rejected,143,2014-11-14
Cyprus,CY,urls,private_personal_info,complied,140,2014-11-14
Cyprus,CY,urls,private_personal_info,pending,4,2014-11-14
Cyprus,CY,urls,private_personal_info,need_more_info,115,2014-11-14
Cyprus,CY,urls,serious_crime,rejected,0,2014-11-14
Cyprus,CY,urls,serious_crime,complied,0,2014-11-14
Cyprus,CY,urls,serious_crime,pending,0,2014-11-14
Cyprus,CY,urls,serious_crime,need_more_info,0,2014-11-14
Cyprus,CY,urls,cp,rejected,0,2014-11-14
Cyprus,CY,urls,cp,complied,0,2014-11-14
Cyprus,CY,urls,cp,pending,0,2014-11-14
Cyprus,CY,urls,cp,need_more_info,0,2014-11-14
Czech Republic,CZ,requests,public_figure,rejected,11,2014-11-14
Czech Republic,CZ,requests,public_figure,complied,5,2014-11-14
Czech Republic,CZ,requests,public_figure,pending,0,2014-11-14
Czech Republic,CZ,requests,public_figure,need_more_info,3,2014-11-14
Czech Republic,CZ,requests,political,rejected,4,2014-11-14
Czech Republic,CZ,requests,political,complied,5,2014-11-14
Czech Republic,CZ,requests,political,pending,0,2014-11-14
Czech Republic,CZ,requests,political,need_more_info,0,2014-11-14
Czech Republic,CZ,requests,private_personal_info,rejected,640,2014-11-14
Czech Republic,CZ,requests,private_personal_info,complied,728,2014-11-14
Czech Republic,CZ,requests,private_personal_info,pending,21,2014-11-14
Czech Republic,CZ,requests,private_personal_info,need_more_info,207,2014-11-14
Czech Republic,CZ,requests,serious_crime,rejected,3,2014-11-14
Czech Republic,CZ,requests,serious_crime,complied,2,2014-11-14
Czech Republic,CZ,requests,serious_crime,pending,0,2014-11-14
Czech Republic,CZ,requests,serious_crime,need_more_info,2,2014-11-14
Czech Republic,CZ,requests,cp,rejected,1,2014-11-14
Czech Republic,CZ,requests,cp,complied,0,2014-11-14
Czech Republic,CZ,requests,cp,pending,1,2014-11-14
Czech Republic,CZ,requests,cp,need_more_info,0,2014-11-14
Czech Republic,CZ,urls,public_figure,rejected,265,2014-11-14
Czech Republic,CZ,urls,public_figure,complied,10,2014-11-14
Czech Republic,CZ,urls,public_figure,pending,0,2014-11-14
Czech Republic,CZ,urls,public_figure,need_more_info,9,2014-11-14
Czech Republic,CZ,urls,political,rejected,40,2014-11-14
Czech Republic,CZ,urls,political,complied,12,2014-11-14
Czech Republic,CZ,urls,political,pending,0,2014-11-14
Czech Republic,CZ,urls,political,need_more_info,1,2014-11-14
Czech Republic,CZ,urls,private_personal_info,rejected,3906,2014-11-14
Czech Republic,CZ,urls,private_personal_info,complied,2077,2014-11-14
Czech Republic,CZ,urls,private_personal_info,pending,124,2014-11-14
Czech Republic,CZ,urls,private_personal_info,need_more_info,703,2014-11-14
Czech Republic,CZ,urls,serious_crime,rejected,6,2014-11-14
Czech Republic,CZ,urls,serious_crime,complied,13,2014-11-14
Czech Republic,CZ,urls,serious_crime,pending,0,2014-11-14
Czech Republic,CZ,urls,serious_crime,need_more_info,2,2014-11-14
Czech Republic,CZ,urls,cp,rejected,10,2014-11-14
Czech Republic,CZ,urls,cp,complied,0,2014-11-14
Czech Republic,CZ,urls,cp,pending,2,2014-11-14
Czech Republic,CZ,urls,cp,need_more_info,0,2014-11-14
Germany,DE,requests,public_figure,rejected,203,2014-11-14
Germany,DE,requests,public_figure,complied,77,2014-11-14
Germany,DE,requests,public_figure,pending,5,2014-11-14
Germany,DE,requests,public_figure,need_more_info,14,2014-11-14
Germany,DE,requests,political,rejected,126,2014-11-14
